Thus , capital punishment protects the society from hardcore criminals .	Colleen C. Cullian , a well respected pediatric behavioral psychologist says , therapists can help people with ADHD , anxiety , trauma .	0
The article Titanic states , The rivets , or metal bolts , in the ship 's hull were made of weak iron .	In many societies , choice of a job depends on the size of the salary offered .	0
The side effects of marijuana are not reasonable .	Nearly 200 colleges in the U.S. and Canada actively recruit and offer scholarships for esports ( Eschman ) .	1
In conclusion , in my view living in big cities is quite funnier and better and more exciting than living in small towns because of many more social places , technologies facilities , better education and medical services .	To begin with , famous people are usually diligent people not lucky people .	1
Admittedly , art , to some extent , serve a valuable function about enriching one 's daily lives , for example , it could bring release one 's heavy burden of study pressure and refresh human bodies through a hard day from work .	Passing the ball and encouraging their teammates are the only ways to score .	0
In addition , the learning with a teacher makes us bear more burdens of studies cause they assign us homework , Nevertheless , I prefer to learn with a teacher rather than learn by myself .	These are only a couple of reasons that DNA modification should be illegal .	0
Start with find cause of problem and the way to do research to solve the problem .	However , on the other side of the coin are voices in the opposition , saying that universities provide not only skills for careers , but also academic knowledge for the human race , such as bio science , politics , and medicine .	1
I completely agree that government should provide those education to their people ; however , for the more higher education like university , the students or their parents should pay for the fees .	As the number of screen time hours goes up it is very common that the develop unhealthy eating habits and become overweight due to more hours on the screen .	0
org , one in every four immigrants have had a relative serve for the United States military .	From my point of view , it is sensible to enforce the gun control .	0
Firstly , the first advantage of living in a small town is a healthy life that we can obtain due to many items .	Even though local residents benefits from an increasing number of jobs which are provided by those factories , they can not feel happiness from high - paying job yet because most of them suffer from cancer or other diseases .	1
Although protest can get a little out of hand , should kids be able to protest without parents consent ?	But when solving conflict , you ca n't make the problem any worse , you could think of ways to fix the problem , or also it could help you relax and be patient so you do n't force things to happen .	1
First , in most industrialized countries , there is a number of companies that holds heavy factories in their constitutions .	Many people say that they need a gun to hunt in order to provide food for their family .	0
They , just like Walmart , want to save people money .	However , coffee shops are not always quiet , so my classmates and I often finish our work roughly .	0
Even though in school kids still are entitled to their rights it depends on what state the school and kids live in .	Therefore war is not necessary to have .	1
Can humans trust the advice they give us , when they constantly lie , cheat , steal , and enslave our people .	College and university do not want people who not qualify for to waste their money in these expensive courses and waste their time .	0
From these two sources we can conclude that part of the 70 % of teens not receiving needed treatment is due to the fact that they do not want it .	Firstly , I think that the new high school will bring a lots of opportunities for student concerned in education .	0
Yet , this is because she raised Juliet , and she desires Juliet 's happiness .	Many people say that children do n't have the mindset to interpret the information that is given to them .	1
Language and Literature 3 & 5	Nowadays information plays an important role in our world .	0
There are clearly advantages to exams .	More importantly , the more beneficial for the society his achievement is , the more successful he is considered .	1
Veganism thought it seems like it would help the world , causes chaos , and unbalances the economy .	Also according to rescue .	1
You can see its effects on transportation , communication , medicine and so forth .	It is only due to their teamwork that they are able to catch a prey and make task easy .	1
Therefore , putting physical activities in early steps of human development would finally lead to mentally healthy society .	Hence , they have to schedule the lectures time , studying time and working time .	1
More importantly , the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations .	Vehicle technology enables many people to drive private cars , and emission of exhaust gas could lead to air pollution in large cities .	1
Sports also create confidence and motivation .	Having a higher risk of experiencing hallucinations and paranoia is serious .	1
Those who were normal weight or overweight at baseline and consumed more than three artificially sweetened beverages a day were twice as likely to become obese within the next eight years compared with those who consumed none ( Sweet & Lowdown : Artificial Sweeteners & Weight Gain ) .	Celebrities & Their Influences	0
He lowered his shoulder , but he still ran his head into the ball carrier 's shoulder pads .	These improving methods are often cheaper and simpler compared to the high - tech of renewable energy .	0
If I work for other people , I have to give my ideas to employers cheaply .	Actually , most students will do the part - time job in their holiday , so it will not effect on their study .	1
The main purpose of such competitions is to enjoy and share emotions between supporters though their favorite team .	Also , the death penalty would prevent the chance of a parole board deciding to let a criminal go after serving a potion of the time they were sentenced .	0
As the coal is burned in order to accelerate the train , the coal releases pollutants such as carbon into the atmosphere .	To conclude , the money can be used for other intentions rather than giving hand phones to the unemployed .	0
Not only are sugar replacements found at fault , but all packaged foods can negatively affect humans .	As he spotted the ball carrier , he prepared himself to make the tackle .	1
Most of these lands are left without any treatment .	Getting your children more with politics may help them in the long run .	0
Educational rights must be given to both genders .	In other words , their body is not able to break down the enzymes found in cow 's milk .	0
While murder is horrible , people die accidentally from guns , too .	Recently , his health and personal life was drastically affected as he broke up with his wife and his family life has totally been in chaos and cries .	0
This shows why humans should not continue having dairy in their diets .	Lowering self esteem and confidence have occurred when purchasing this doll .	1
This enables students to develop their potentials through discovering the natural world around them .	According to Yes , Marches Can Make a Difference .	0
Newspapers often receive accusations of checkbook journalism ; this means that magazines pay people a lot of money for stories or photos .	The antivaxx statement is entirely refuted by this single quote , a doctor , or a nurse should not contract Polio from a patient due to the sterile conditions in a hospital .	0
However , some people think that dressing in a personal style should be advocated rather than following fashion trends .	Universities must admit both in equal numbers , depending on their choices .	1
Citizen 's only responsibility is to pay taxes	One of the points of me going to therapy is to teach me time management skills and ways to help me in school .	0
Pre - lit artificial trees are a cause of artificial tree fires .	One year break can help young people to prepare for the challenges of life .	0
Playing with our emotions to make us feel their beliefs are the only ones right .	If people wanted to modifiy an unborn child then they would have to work on the egg itself .	1
Unlike the organic plant foods , industrialized fertilizers are made of unusual chemicals , which are not only varying the gene of crops into those unknown substances but also remaining inside of plants permanently .	To sum up , I think adults do need to play games , but their styles are often distinct from children 's , which are often less competitive and more enjoyable .	1
Anyone should be able to protest because of freedom of speech , an american right .	I remember a friend told me one day that because she was watching a telenovela I could not go to her house a certain time during the night .	0
Some people think that this is a positive development while others believe it to be disadvantageous for humans .	Hence , creative artists must be given the freedom to express their ideas without any restrictions .	1
Though considering the current infrastructure and mindset of people , paper media will continue for another few years .	They fought for our country , they left their families and sacrificed everything to keep us safe .	0
Water from the great lakes is valuable and should not be taken for granted .	It is known that prices for higher education are the highest they have ever been .	1
But rare people have been aware that this has contributed to a modification of cooking habits , which may cause the loss of our custom and culture about cooking .	When hanging out with friends , kids of both male and female both have the possibility of being forced to do something .	0
Unlike classroom , online class just only study in textbook not learnin real situation .	This is detrimental to study and work ethics and habits .	1
This has an overall effect on personality and future of an individual .	I believe that more responsibilities should put on private individuals and companies such as paying to clean up air pollution .	1
Meat too , in many ways , can be harmful to human bodies .	With our them , there would be nothing .	1
This is chiefly to shield oneself from being harmed by any intruders or robbers .	The economy as well as the higher level workforce in the nation would be damaged greatly as a result of these job shortages .	0
Illegal immigration results in a loss of jobs from Americans because undocumented immigrants are willing to work for lower wages . ..	Dirty politics are nothing new , of course ; but this election seems , at times , to be downright unclean .	1
Sure DNA modification can do what most anti biotics can not but with a higher risk of death .	Chris Kyle was considered a murderer by many but he and many knew that they 're reasons to this .	1
For whom , such media sources are mere materials of relaxation and entertainment .	The main advantage is that technology has enabled people stay in contact with each other more closely .	1
If people ca n't drink until they are twenty - one then they should n't be allowed to join the war .	In which this means that you served for the time you were supposed to then you qualify for VA doctors .	1
are being shamed for their bodies as if they 're ruining another student 's education .	All the living creatures live together on our mother Earth and she is the only one .	0
Politeness and tender words not only can help the speaker to earn a good reputation but also that encourage the listeners who were in need .	When the NCAA is making billions a year , they should give some money to the people who perform to make that money .	0
It 's easy to feel alone when you ' ve been through a trauma and are not feeling well .	We are giving chances to many teenagers to show their intelligence in different talent shows , for example ;	0
As a result , the wild species would suffer from isolation and depression .	The problem with that is a lot of the time my problems are with my friends .	0
These days , not only many businesses , but also governments have to rely on advertising .	Over the past ten years evil - minded humans have robbed us of this sanctuary .	0
They will study with new breath and great enthusiasm in new school .	Furthermore , animals are treated awful in this industry .	0
This provoked the characters to maintain secrets and not help .	Everybody in a team must have his / her own opinion first , then discuss them with other members .	0
Also , outdoor activities enable me to socialize with other people and enjoy natural beauty .	For example , many processes of production of cars are carrying out by robots , which are controlled by computers .	1
Fake Christmas trees are bad for humans .	This example tells us that Shmuel was told to do something , instead of making it worse , he followed the directions that were given to him without complaining .	1
The subject of video game leagues is an often debated topic that is always going to be argued about .	The whole idea of dress codes is also	1
But you also need to take care of yourself .	Adding to that , exchange of knowledge in different sectors of research like electronics , medical , astronomy etc would become easier .	0
As you can see , military training is very important .	Thus , they can not make appointment or go out with their family or friends at that time since they think the programs are so crucial to their lives .	0
Because those new people are vaccinated , and as long as direct contact does n't occur to another unvaccinated , then they will be protected ( Kucharski ) .	The Atlantic , Atlantic Media Company , 10 Apr. 2013 ,	1
The power of advertising maybe over - rated , we can not deny that the final decision is on the hands of us consumers .	As we stray away from the grasps of science and more towards a resentment , we lose progress worked with over decades .	0
The sailors did not know what was on the boat , all they knew was that it was classified .	Considering all the above mentioned arguments , from my point of view	0
A rainforest is a fragile place , and experts say it could be consumed in the next forty years , says Rhett Butler the founder and CEO of Mongabay .	It does not seem unreasonable to suggest that governments spend more money on buses , trains , and subways investment .	0
According to the article Arguments to Abolish The Death Penalty Refuted by Fact by Bill Montgomery as long as there are horrific murders , there should be a death penalty to appropriately and justly punish the criminals .	My friend Lisa , who is doing part - time job now , tells me that it is fabulous to take it .	0
To some extent , I do not agree with this statement .	Actually , some questionnaires indicate that if students have taken part - time jobs , they will make the best use of their time to prepare their future and more importantly ; they will not expect too much for their future than students who have not taken the part - time job .	1
For instance , lions hunt in a team .	It 's one we continue to look at .	0
Citizens with epilepsy who take medical marijuana see progress in moths without have any serious seizures .	The government should communicate with public and society more .	1
High school gaming leagues would help people start careers and need to happen .	And then he or she can do better in teaching works .	0
The much - discussed estimated figure of 22 vets a day committing suicide .	If I have to choose , I would definitely choose the second option : living in an apartment .	0
Diet soda , sugar - free gum , and low - calorie sweeteners are what most people see as a way to sweeten up a day without the calories .	They can also help people with school problems and people going through hard times .	1
Low - calorie sweeteners , reports the International Food Information Council , are safe to use , provide sweetness without calories , and provide a choice of sweet foods ( The Truth on Artificial Sweeteners ) .	Eighteen years of age is a bad age to remove someone from their environment and stick them with the adults ( Dish , The Daily .	1
Treating us near nothing but statistics to help their own personal gain , the government is an evil place .	Learning a foreign language is necessary for children to strengthen their ability to learn .	0
Some people may be encouraged to do good things .	Last , but not least , when taking environment into consideration , people must conceive that the more newspapers are published , the more trees are cut down .	1
This is only during basic , look at the statistics .	I believe that I will be able to listen and use the ideas a therapist can come up with to help me with my problems .	1
However , others argue that they are just animals and are n't able to think like us .	The Pediatric Nutrition Surveillance reveals that the Bay Area has the highest rate of overweight children and youth in California .	0
This event was not spoke of and the survivors did not talk about it because they did not want to relive the event .	To sum up , the transportation is an elementary factor which directly affects to people ’s living .	0
Everyday veterans are still being judged and made fun of .	Veterans , and civilian people in general , who have PTSD will be more prepared for what is coming and will know the symptoms , side effects , and when to seek help .	1
When a cool hero characters in a movie smokes and yet a lot of people like him , then people who idolize him may also begin to smoke although they do n’t prefer it .	In this case , students learn things easily .	1
For example , if people use DNA modification afterward we could make soldiers stronger and people immune to more sicknesses .	A complex but yet simple debatable statement that has been asked for centuries .	1
I ' m sure they ' ve forgiven me .	That problem can be solved because insurance covers therapy .	1
That avoidance makes it worse .	If parents tell their children more about what is happening in our government the children will feel more aware on what is going on and feel more safe and secure .	1
Both citizens and illegal immigrants can end up bringing the economy up if they all had an easier access to higher education .	In my opinion , we clearly have to change our attitude towards the environment because of several reasons .	0
As Source 1 says , The medical cost for people who have obesity was $ 1,429 higher than those of normal weight .	Although there are good arguments in favour of this trend should be encouraged , I personally think that cheap flight can make many serious problem .	0
They make people to eat more rubbish food , spend less time with their friends and family , and be someone that are not themselves .	That is why we do not need war as a necessity in the world .	0
It will make more wars come up in the future and cause worry and stress upon others .	Also , pollution rates would drop hugley , making the Earth a better place .	1
I would say no .	Whenever I met a difficulty , I would reach him for consulting .	1
In Washington , D.C. , The Vietnam War Memorial bears 58,000 individual names .	In sum , I myself agree with the plan to build the university .	0
Modern technology has impacted the traditional cultures in both negative and positive ways	You will grow to be dependent and reliant .	1
However , the other side of the coin is that , by communicating via Internet or phone , we can not express our ideas and feelings fully , because during such conversations , some of our words can make a completely different sense .	The crew members of the Titanic should have thought more clearly and let more people onto the lifeboats .	0
Not all people agree with this claim .	Low self esteem and confidence has been lowered and consequently Barbie dolls must be banned .	1
As mentioned in the second paragraph , how can a man live happily if he is unhealthy ?	I 'm against providing more money to professors University education is always an important part of one 's life .	1
It enables the jobless to better their life and earn a living .	People lie to receive medical marijuana and use it without hesitation prior to his / her health .	0
Perseverance and commitment are two basic skills that are provided by sports , and create outstanding lifelong opportunities .	It is n't gender that causes stress , it 's everything but that .	1
I deserve as much of a chance as anyone else to get the help I need .	A miscalculation of the orbit in launching rocket may lead to a failure of the whole project which might worth trillions of dollars .	0
Humans should be able to use animals for their own benefit ?	Hence , from this case , we are capable of stating that students would prefer school to spending on improving facilities .	1
What if that I was at first right but the seemingly reasonable criticism led me to the wrong direction ?	At the second point , since food preparation has become easier and more convenient , it is certainly great to preserve diverse kinds of foods at home .	1
She encourages feminism and lowers self esteem .	Even when we managed to keep up with the pace by neglecting the details of a project and only aim for a general frame of the project , this will not be something satisfy for the company and clients .	0
Some people feel that teaching money management skill to teenage students will help them realise the importance of money , while few feel that exposing children to money math at this age may turn fatal .	Gender Equality at university admission	1
Although they are trying to help , it is causing more chaotic problems and more damage .	They are not ready to be bound in certain limitations .	0
First of all , it is seen that following celebrities blindly affects the health of adolescents .	Hence , thanks to the information her new friends has provided ; now she is more confidence about her future adult life .	1
Capital punishment is essential to control violence in the society .	Apart from that , not all elderly workers are physically well .	1
Sugar substitutes produce sweet food without feeling guilty consequences .	People learn in different ways and what teaching method do you prefer ?	0
However , in order to tackle this problem more effectively , governments must first prohibit any types of violent content in all children ’s television programs .	When kids participate in football , it will prevent them	0
Giving the immigrants this chance will create a better lifestyle and an asylum for them .	People that are murders have taken the life of another human , killing them horridly , so it seems only fair and right that they are punished with a punishment that matches the crime that they committed .	1
Therefore , it is essential for people , especially young ones , to possess the ability to plan and organize since it can improve the efficiency and reduce the crisis of our actions .	These different ideas of learning methods lead to a question whether it is necessary for university students to attend the class as long as they can pass their examinations .	1
Communication between people by using telephones and email made my life easier .	They have the life of a person at their discretion .	1
This is a government era that treats its people like faceless statistics and economic units to be bought or traded .	However , it would be wrong to say that one 's success completely depends on the education he or she receives at the institutions .	0
Because humankind nurtures the environment and themselves , they will use their common sense and say no to veganism like they have , thousands of years ago .	Electrical engineering deals with problems concerning electricity supply .	0
Dress codes are prohibiting freedom of expression in students .	This is what they are looking for when they come to America .	1
Obese children 's learning is affected through memory and self esteem which affects everyday classes .	This might only help them in a short run as it is a known fact that to make a reasonable career in longer runs , one needs a proper and higher qualification .	0
As illustrated before , several other solutions can be introduced to assist in reducing pollution and traffic problems .	People think that they can protect themselves by owning a gun , but the truth is that guns are rarely used in self - defense .	0
Obese children go to school everyday and get mocked , bullied , and teased , which causes children to think about other insecurities than their school work .	In other words , their body is not able to break down the enzymes found in cow 's milk .	1
In addition , because polio is so contagious , direct contact with a person infected with the virus can cause polio .	Caring more about the life of our favorite celebrity than the life our great - grandchildren might have to face .	1
Although it is a free country and according to the first amendment people do get a right for freedom of speech .	So much so that Richard Eskow believes Higher education is becoming an inherited privilege ( Eskow ) .	1
In fact , in the article , Efron states , Walmart makes a point of keeping its costs down so it can sell products for less .	For example , ` They asked me to polish the glasses . ' said Shmuel .	1
Twenty nine out of fifty U.S States allowed medical marijuana to be legalized , the other twenty one states prohibited the use and trade of it .	Some individuals assume that this technological development also causes many drawbacks impacting seriously on our lives .	0
As a teen who has had trauma in my life , a learning disability , and just sometimes needs to talk to someone , I think therapy would be helpful .	Cottle states if this were to be attempted people would find themselves in a position in where they have an abundance of waste products , of which some could be burned .	1
Thus , it is argued that smoking should be made prohibited in public places such as bus and railway stations .	Maybe my kids can get an education and can create a better life for themselves .	0
Children from poorer families are more successful in the future life .	In my opinion , I believe that every prospective between generations alters and especially the challenges for this generation are significantly different from the last generation .	1
With a liberal policy students are able to postpone the learning to the afternoon which gives a feeling of freedom and improves time efficiency .	For instance , my cousin started working in a customer care centre after high school and got distracted .	1
Moreover you can learn by participating in group studies how to communicate with others .	Although artificial sweeteners are also thought to help with weight loss , they are promoting weight gain .	0
With that , he was thinking about if he had to take one to save many he would .	To summarize , higher fuel and petrol cost has its own pros and cons .	0
In addition , because polio is so contagious , direct contact with a person infected with the virus can cause polio .	Caring more about the life of our favorite celebrity than the life our great - grandchildren might have to face .	1
They are mainly using public transport and are thus limited in accessing certain areas .	Plant - related pollen allergies can sometimes be triggered by real Christmas trees .	0
First of all , listening to music is a great way to relax .	Barbie wears an unattainable body , encourages girls to be feminine , and lowers self esteem and confidence , therefore these dolls must be banned .	0
Also , the stress of trying to get through my problems makes me lose all control and go into a deep panic .	Some people may be encouraged to do good things .	0
The plastic that makes up the artificial tree is just as flammable as the lights .	This is due to using computer more efficient and , many workers can not do more in work without computer .	0
Besides , pupils often have a tangible competence in order that they can get the highest grade in a group .	Some people may consider that anyone should be able to protest .	0
As a result , cities can not provide adequate space for thousands of dwellers that might lead to poor housing conditions and sanitation .	It would leave society conforming to receiving lower education which in return would negatively affect employment rates in careers such as doctors , scientists , and teachers .	0
Increased taxation on petrol and diesel fuel to discourage private cars ?	Humans require certain nutrients for a healthy and content life .	0
In addition , you could make your own schedule for completing the requirements of the course .	She has low confidence and everything she wears is pink .	0
In turn , people will consume these rubbish foods more and we have to deal with a lot of fat diseases .	Kickoffs are a kicker kicking the ball out of the back of the endzone most of the time .	0
Secondly , the centre for research in agriculture helps the economy of my country to improve .	First of all , it can be argued that the situations of the play were a result of the characters ' decisions .	0
Due to the reasons given above , to encourage children taking a part - time job is a good choice for them to get prepared for adult life .	Leisure activities - Spend your free time outdoors or indoors .	1
Without their research , there will be less information of our ancestors to be known on the earth .	In exchange for a reduction in tuition , students could perform services on campus .	0
Do not think , start to observe and realize .	As an example , Romeo killed Tybalt as a result of the anger and hate he felt after the death of his loved cousin Mercutio .	1
It is well known how important it is to exercise regularly to help the body system to work better .	And diseases that we do not know of .	0
At all times , think about the other 's feeling before doing any self - centered action would help to improve the roommate relationship tremendously .	This takes place , not only through direct expenditure from tourists , but also because it provides direct and indirect jobs to the community , including retail , agriculture , and in the service industry .	1
I had to do it to protect the Marines , so do you want to lose your own guys or would you rather take one of them out ?	Because of these reasons , everyone must work harder to stop eating animal products and become vegan .	1
These are all popular apps many people love on their phone , many think that these games are all fun , but there is also a bad side to them that many people do n't see .	Shooting up schools , and bullying children to death , our students in today 's society are poisoned with hate .	1
Museums and art galleries will disappear soon ?	Art and music are , of course most accessible tools for modern people to liberate themselves from the extremely stressful life .	1
What if the world was not evil what might the environment look like , what could our schools be like , what would our government do ?	And because the plastic fibers are fused and glued to the metal frame , artificial trees ca n't be recycled ( Help Earth : Buy a Real Christmas Tree ! )	1
According to the article , Despite its current size and history ( Walmart employs one percent of America , 2.2 million people worldwide ) , the organization has never lost sight of this purpose .	Finally , artificial trees can not be recycled because of PVC plastic , therefore , they are harmful to the environment .	1
Peace can not be kept by force ; it can only be achieved by understanding . , said this article Peace & Inspiration : Great Quotes . , there is no need to force others for peace there are other ways to get peace .	Giving chance students to choose their interested fields of study is merit .	0
Therefore , it would be rather necessary for governments to establish an intensive law that prevents teenagers from watching these violent and brutal TV Shows and movies .	This would benefit the U.S. and would bring the economy to rise , due to this neglected group of people 's newfound ability to work at a higher level .	0
Veterans should be treated with so much more respect than they get .	668 & site = ehost - live & custid = s8499241 .	1
Humans destroy our environment every day never thinking about the consequences , and no cares enough to ever stop them .	So persons in big cities have more chance to get the better job than people living in small towns .	0
Old buildings are an essential part of history .	Natural talent and hard work also contribute to their progress .	1
Take myself for example , when I was in college , I was always chosen to be the presenter of group report because I was the only one in my group who could present the report thoroughly and fluently .	Three percent is a ton of people and some of those people ended up injured , because of marijuana .	0
They found that 48 percent of teens who spent five or more hours per day on electronic devices reported at least one suicide - related outcome , while only twenty eight percent of those teens spent an hour or less on their phones .	People must be able to protest	1
As it can be seen from the example , the idea that computers could be a help has been neglected .	Thirdly , the possession of guns can also raise the rates of suicide .	1
An international sporting event is normal held in a country with huge interest from fans all over the world .	Depression and Obesity .	0
If more people knew and learned about PTSD it would help them deal with the disorder .	With the use of email our messages can be delivered to any person in any part of the world in few minutes .	0
In the first instance , the progress of material technology leads to the sharp fall of price of a great number of products .	Yes , they must be treated better because they fought for our country , they sacrificed everything for us . .	0
Public retain differing views on whether to teach students all subjects or just focus on one subject .	It allows us to achieve more .	1
References Titanic . Research in Context , Gale , 2016 . Research in Context , . Accessed 19 Nov. 2018 .	Many countries have suffered from pollution , noisy and casualty for a long time .	0
Marijuana users may experience mental problems due to marijuana .	I was just riding in the back seat of the truck and nobody would talk to me .	1
However , I strongly believe that human activities are having a bad effect upon our planet , for human are polluting the Earth 's environment , exhausting natural resource and threatening the living of other species .	It produces more greenhouse gases than all transportation systems in the world combined .	0
Although people with glucose intolerance usually turn to artificial sweeteners instead of sugar , artificial sweeteners could have been the reason for metabolic disorders .	I personally think kids should a say in all types of politics because they are smart and they are very reliable to ( Should Children Have a Role in Politics ) .	1
Football allows children to get outside and exercise .	A large reason this overinflated number is around is due to defunct vaccines .	1
Bumps and bruises , cuts and scratches , broken bones and sprained ankles .	After their service they wo n't be able to get a good job ( Is 18 Too Young to Join the Armed Forces ) .	1
Taking everything into account , I strongly believe that being a citizen involves in a number of duties , other than paying taxes .	There are reasons why the National Football League would keep the kickoff .	0
a few students paying considerable time on the computer games playing finally choose computer games related jobs as their career .	For this reason , the number of people reading newspapers may continue falling sharply , possibly leading to the close - downs of many in the coming time .	1
Instead of doing something , and putting yourself in danger or making the problem worse , you could stay calm and not force things to happen .	Globalization as a gradual change affecting all over the world is not an exception .	0
Three percent is a ton of people and some of those people ended up injured , because of marijuana .	Should I Go to Therapy	1
I believe that with therapy I could grow as a person and learn more about myself .	Therefore , less misunderstanding leads to less conflicts and fights , and enhance the communication amongst the team members .	0
Test - wise candidates can often perform well on exams without having good underlying knowledge or skills .	Instagram , Snapchat , Youtube and Fruit Ninja , sound familiar ?	0
This is more than the deaths from car accidents , alcohol , and even illegal drugs combined , says cancer .	Parents are worried that if they get their children involved in politics that they will be shamed upon from other parents thinking that it is wrong .	1
Best ways of reducing stress : listening to music , exercise , meditation	In the meantime , communication is also another essential particularity of a good roommate .	1
But DNA modification did not start in China .	It is fortunate that they can struggle with these sweet worries and these worries are indeed never easy for them .	0
In fact , life may not be easy ; it will have various challenges especially when you take risks , but in the end , it can be surprisingly wonderful .	Another problem that the young adults may encounter is to find a co - tenant , who they do not like .	1
He was thinking about would he rather lose many people or just one .	This allowed seawater to continue filling the compartments until Titanic sank .	1
Video games are very important for improvement of many thinking skills .	Needless to say , their action will make a beeline for obesity , short - sighted , diabetes and other heart - related problems .	0
If a child is more informed on what 's is happening they could make a change to any problem that they might think is happening .	Also several holidays aid these students to not only amuse themselves but also arrange fund and materials such as books and references material for their upcoming course .	0
It is important to learn about PTSD so you can understand why it happened , how it is treated , and what you can do to help .	This provoked the characters to maintain secrets and not help .	1
The problem with that is a lot of the time my problems are with my friends .	Different people have different ideas .	0
Consequently , people who live in poverty are less likely to be benefited from modern communication technologies .	It is unlikely to buy things impulsively for adults who have concern of arranging disposable income .	1
Football is a risky sport .	Doing different tasks makes employees and employers much happier .	0
This means that if you do not tell you children 100 % of what is happening they are going to find out and be more aware of the situations .	Illegal immigrants have no choice .	1
Take global warming for example , when the temperature increases , the whole globe is affected , suffering the hotter weather together .	As we help the nation 's employees to strengthen their health , the benefits are countless .	0
At the same time , citizens available for the both should encourage the government to allocate money to more urgent areas .	Players should be paid because the coaches and universities make money from them playing .	0
Although protesting must be illegal , protesting is turning our country into chaos .	These tests have been scientifically proven by Drug Experts .	1
I will establish my view by analysing how internet presents the information about the current affair so fast and the accessibility to the historical news .	Central Americans should be allowed to legally immigrate into the United States because it will create a new and better lifestyle for central americans , it will also create workforce within the united States of America .	0
They will not be able to enjoy their meals while breathing in smoke around them .	There are many viewpoints regarding what the main characteristics of successful people are .	1
But people should be careful with what they eat , because some industrial foods are very bad for their health , so they should buy only food from well known brands .	That is what college athletes face every day .	0
Importantly , when students start their university studies after a break , they will feel fresh and full of energy to take the new challenge .	I tell you , he that can lay hold of her Shall have the chinks .	0
Sam Cottle expressed strong evidence proving why the vegan environmentalists dream of converting all the land currently occupied by animal agriculture is counter productive .	Adult Obesity Facts | Overweight & Obesity | CDC .	1
However it is an obvious fact that people in small town have more happiness and friendship and less illness and stress .	But by living in big cities one sacrifices quiet and peaceful life with breathing fresh air and loses much time in traffic and anyway for transportation , because distances in big cities often are too far to pass quickly .	1
Some young adults want independence from their parents quickly Many young adults want to get away from their parent 's houses as soon as possible in order to have no limits , to be independent .	Technology is n't the only reason why nature disconnection has occurred but it is the main reason , In addition to the lure of technology , the study said that people are spending less time in nature because places where they work , live , and go to school generally do not encourage contact with the natural world and because myriad competing priorities and activities push experiences in nature to the side .	0
If humans are not evil , then why do they constantly make the mistakes they do regarding the environment , the schools , and the government .	Taxes are the income for every country in the world and they are extremely important for developing countries .	0
Obese children as young as kindergarten go to school and struggle with reading , writing , and math .	After analyzing these two points of view , it is believed that using machines is advantageous as machines make work easy and smooth .	0
All of the people standing there outside of the airport , they start spitting on these soldiers .	For example recently there has been an incident in which an atomic power house leaked tons of radio active material into air when an earthquake hit the surrounding area .	0
In other words , career promotion or getting some kind of credit from the administration of a company or organization are , likely , more enjoyable achievements than getting a high salary .	For instance , a picture of planet earth proved that the earth is round , not flat .	1
feel good in certain clothes , such as a shirt that may show their midriff , or shorts that	Learning foreign language in home or host country ?	0
People in gaming leagues would be able to keep their focus easier than everyone else .	Oxygen tanks , for instance , are proved useful not only in outer space but also underwater .	0
Although the thought that he saved lives , and that was his main goal .	There are clearly advantages to exams .	0
In addition , people who know a wide range of is better than people who know just one .	As a result , it is clear that people can freely express their patriotic feelings during international sports events .	1
As a result , I could not only get higher scores in math test but also solve the university - level problems .	Learning in classroom could provide more information to study .	1
While western states are facing a drought , western provinces of Canada are also experiencing a drought , according to Edmontonjournal .	For others , it is going out to a store and buying a fake tree with lights already on it .	1
So , when I have a time to realize what had happened , I could explain the real thought that I want to express without emotion .	Language and Literature 3 & 5	0
Through responsible water use and through alternative water sources , it is unnecessary to divert water from the Great Lakes to the western states .	Only to relate her looks to Barbie .	1
Well , medical marijuana is marijuana as recommended by a doctor in the treatment of a medical condition .	Another reason why athletes should be paid is that the colleges can make money off of selling merchandise with player 's names on it .	1
Simultaneously , public services such as education system or medical care can meet people 's basic demand of survival , security and knowledge , thus making them feel comfortable , which can lower the crime rate .	Put teenagers right out of highschool into the world like that , you get suicides , STDs , materialism .	0
Another example is when people make jokes about seizures or brain tumors I get upset and come to be on the verge of crying because it brings me back to that terrifying moment .	Indianapolis sank in just 12 minutes , with 300 of her crew going down with the ship .	1
